epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,23149.5,0.76114,0.46374,1.06584,0.77938,0.77067,0.78382,0.57435,0.54221,0.82317,0.51438,1.10739,0.000991,0.000991,0.000991
93,23401.2,0.75604,0.46016,1.06153,0.78088,0.77076,0.78439,0.57539,0.54263,0.8227,0.51376,1.10704,0.000892,0.000892,0.000892
94,23652.9,0.75204,0.45767,1.0601,0.78117,0.77084,0.78514,0.57689,0.54323,0.82217,0.51322,1.1066,0.000793,0.000793,0.000793
95,23904.4,0.74751,0.45422,1.05626,0.78093,0.7708,0.78534,0.57758,0.54387,0.82174,0.51271,1.10634,0.000694,0.000694,0.000694
96,24155.3,0.74189,0.44982,1.05171,0.78022,0.77152,0.78598,0.5782,0.54432,0.82132,0.51229,1.10599,0.000595,0.000595,0.000595
97,24406.8,0.73921,0.44691,1.05011,0.77948,0.77321,0.78667,0.57898,0.54499,0.82093,0.5119,1.10567,0.000496,0.000496,0.000496
98,24658.4,0.7348,0.44372,1.04878,0.77956,0.77367,0.78736,0.57843,0.54528,0.82052,0.51133,1.10533,0.000397,0.000397,0.000397
99,24909.6,0.73022,0.44035,1.04462,0.78007,0.77386,0.78779,0.57936,0.54576,0.82006,0.51061,1.105,0.000298,0.000298,0.000298
100,25160.8,0.7264,0.43825,1.0422,0.77864,0.77543,0.7885,0.58037,0.5465,0.81963,0.50994,1.10461,0.000199,0.000199,0.000199










测试集整体性能指标================================================精确率 (Precision): 0.7802召回率 (Recall): 0.7745mAP@0.5: 0.7886mAP@0.5:0.95: 0.5467F1 分数: 0.7773
